predicted_labels	true_labels	lil_interpretations	gil_interpretations
51	51	[('a refund', -0.9785381257534027), ('a refund has', -0.9880445366725326), ('that a refund has', -0.9943196885287762)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	"[('a store', -0.9748025629669428), ('from a store', -0.9853780101984739), (""hasn 't arrived"", -0.985916712321341), (""it hasn 't arrived"", -0.9929482154548168)]"	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	[('on my', -0.974827041849494)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	[('a refund', -0.9770039971917868), ('missing a refund', -0.9893214721232653)]	"[""Close down my account.  I don't like your service"", 'I see an unfamiliar Direct Debit payment']"
51	51	[('my statement', -0.9774874243885279), ('on my statement', -0.9880514070391655), ('showing on my statement', -0.9945178171619773)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	[('my statement', -0.9751004781574011), ('in my statement', -0.9858774254098535)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	[('my statement', -0.9774814620614052), ('in my statement', -0.9884027549996972)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
51	51	[('the seller', -0.9727172739803791), ('a refund', -0.9730166792869568), ('a week', -0.9731673430651426), ('is happening', -0.9731968566775322), ('got anything', -0.9732198491692543)]	"[""Close down my account.  I don't like your service"", ""A transaction to a friend still hasn't shown up""]"
51	51	[('my account', -0.9745751097798347), ('my refund', -0.9751334432512522), ('all day', -0.9761292394250631)]	"[""Close down my account.  I don't like your service"", ""A transaction to a friend still hasn't shown up""]"
51	51	[('a response', -0.6465343609452248), ('to do', -0.6468019299209118), ('my frustration', -0.6472271475940943), ('the seller', -0.6473240237683058), ('my account', -0.6482666404917836)]	['help my money isnt showing up', 'Transaction refund missing from my statement']
51	51	[('My refund', -0.9784426540136337), ('My refund is', -0.9902125839143991)]	"['I see an unfamiliar Direct Debit payment', ""I can't log in with this passocde""]"
51	51	[('my account', -0.9752912148833275), ('I made', -0.9757070429623127), ('a purchase', -0.9757770672440529), ('im my account', -0.9881329163908958), ('a purchase I made', -0.9942887863144279)]	"[""A transaction to a friend still hasn't shown up"", 'I see an unfamiliar Direct Debit payment']"
51	51	[('the seller', -0.9729984812438488), ('a seller', -0.9735253863036633), ('the refund', -0.9742645807564259), ('a refund', -0.9745693504810333), ('from the seller', -0.9849459249526262)]	"[""Close down my account.  I don't like your service"", 'I see an unfamiliar Direct Debit payment']"
51	51	[('Thank you', -0.5335901500657201), ('to me', -0.5344796143472195), ('the seller', -0.535093036480248), ('no response', -0.5351577326655388), ('my money', -0.5360180912539363)]	"[""A transaction to a friend still hasn't shown up"", 'please help my transfer go through']"
51	51	[('my statement', -0.975266145542264), ('a seller', -0.9761173725128174), ('a refund', -0.9767615031450987), ('this money', -0.9772447943687439), ('returned yet', -0.9776385203003883)]	"[""Close down my account.  I don't like your service"", ""A transaction to a friend still hasn't shown up""]"
51	51	[('get my', -0.9751497935503721), ('to get my', -0.9867061078548431), ('take to get my', -0.9941122373566031)]	"[""A transaction to a friend still hasn't shown up"", ""Close down my account.  I don't like your service""]"
51	51	[('on my', -0.9773704744875431), ('showing on my', -0.9881905820220709)]	"[""Close down my account.  I don't like your service"", ""My identity hasn't been verified.  Can I use my account?""]"
14	25	[('was declined', -0.8766841813921928)]	['My card is not working', 'Where can I get my card PIN?']
14	25	[('my dinner', -0.8746716361492872), ('to me', -0.8762702811509371), ('a restaurant', -0.8767032735049725), ('multiple times', -0.8778643412515521), ('my card', -0.8789714779704809)]	"['My card no longer works', ""My card don't work""]"
25	25	[]	['My contactless is non-functional', 'You can use it anywhere that accepts Mastercard']
14	25	[('the store', -0.8410026971250772), ('my card', -0.8422889234498143), ('been declined', -0.8425915399566293), (' Why', -0.8426851825788617), ('has been declined', -0.8479108512401581)]	['Please assist me with activation', 'How do I receive a refund for my item?']
25	25	[('been declined', -0.9617725610733032), ('this issue', -0.9620581530034542), ('was fixed', -0.9622837603092194), ('has been declined', -0.9687229543924332), ('this issue was fixed', -0.978253485634923)]	['My contactless is non-functional', 'How can I fix my contactless?']
14	25	[('in a', -0.653752657584846), ('declined in a', -0.6581344474107027), ('was declined in a', -0.6628032275475562)]	['Help me terminate and close my account', 'Why have I not received my PIN']
25	25	[('my payment', -0.9603639543056488)]	['My contactless is non-functional', 'i have yet to get my pin']
25	25	[('My card', -0.9384090043604374)]	['My contactless is non-functional', 'You can use it anywhere that accepts Mastercard']
25	25	[('my card', -0.7271719370037317), ('my account', -0.7278035655617714), ('my card was', -0.7354731652885675), ('why my card was', -0.7453585620969534)]	['How can I fix my contactless?', 'I am having problems with my contactless']
25	25	[('the payment', -0.9622921720147133), ('getting declined', -0.9634740613400936), ('going on', -0.9635351300239563), ('really sad', -0.9657977782189846), ('my new card', -0.9694386757910252)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('my card', -0.45684851706027985), ('on my card', -0.46354539319872856)]	['My card is not working', 'My contactless is non-functional']
14	25	[('getting declined', -0.48046652786433697), ('doing this', -0.48060082318261266), ('keeps getting declined', -0.4844655960332602), ('the first time', -0.48473602160811424), ('is this doing this', -0.4868355963844806)]	['Report stolen card', 'I have not received the completed transaction']
25	25	[('working order', -0.9618182089179754), ('What happened', -0.9619592782109976), ('was declined', -0.9622101727873087), ('to working order', -0.9705035854130983), ('back to working order', -0.9797333246096969)]	['How can I fix my contactless?', 'My contactless is non-functional']
25	25	[('my account', -0.9684959333389997), ('some reason', -0.9700678009539843), ('my card payment', -0.9784988313913345), ('for some reason', -0.9802907705307007), ('in my account', -0.9804833233356476)]	['My contactless is non-functional', 'i have yet to get my pin']
25	25	[]	['Your service is bad.  Close my account', 'I am having problems with my physical card']
25	25	"[('gone through', -0.9582338966429234), ('know why', -0.9590058401226997), ('my card payment', -0.9667170811444521), ('has not gone through', -0.9780311854556203), (""don 't know why"", -0.9787543779239058)]"	['How can I fix my contactless?', 'My contactless is non-functional']
25	25	[('was declined', -0.9638102389872074), ('that was declined', -0.971515292301774)]	['You can use it anywhere that accepts Mastercard', 'My contactless is non-functional']
25	25	[('did not work', -0.9693839140236378)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('has been', -0.9679136723279953), ('my payment account', -0.9716279394924641), ('it has been', -0.9750010594725609), ('since it has been', -0.9828355014324188)]	['My contactless is non-functional', 'You can use it anywhere that accepts Mastercard']
25	25	[('my payment', -0.9630498364567757), ('was fine', -0.9656139798462391)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	"[(""didn 't work"", -0.9708198644220829)]"	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('did not work', -0.9660471566021442)]	['Tell me how to setup a new PIN', 'You can use it anywhere that accepts Mastercard']
26	25	[('have money', -0.9607964269816875), ('I have money', -0.9707711152732372), ('when I have money', -0.9790840251371264)]	['when should I receive my refund', 'How do I receive a refund for my item?']
25	25	[('was not accepted', -0.8492086157202721)]	['I am having problems with my contactless', 'When do I set up my card PIN?']
25	25	[('my card payment', -0.9661766104400158), ('did not work', -0.9682391341775656)]	['How can I fix my contactless?', 'My contactless is non-functional']
25	25	"[(""didn 't work"", -0.9712396394461393)]"	['Tell me how to setup a new PIN', 'You can use it anywhere that accepts Mastercard']
25	25	[('into this', -0.49360590800642967), ('some reason', -0.4937557391822338), ('for me', -0.4951584730297327), ('the store', -0.5015301387757063), ('for some reason', -0.5071137584745884)]	['How can I fix my contactless?', 'I am having problems with my contactless']
25	25	[('was declined', -0.8829034827649593), ('my card', -0.8844663985073566)]	['My contactless is non-functional', 'I am having problems with my contactless']
25	25	[('this issue', -0.9560677260160446), ('my new card', -0.9621642380952835), ('in this issue', -0.9655042551457882), ('again and again', -0.9671276044100523), ('with my new card', -0.9735580515116453)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('is declined', -0.9647674784064293)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('my Payment', -0.9422595538198948), ('was my Payment', -0.948143657296896), ('Why was my Payment', -0.9590204171836376)]	['My contactless is non-functional', 'You can use it anywhere that accepts Mastercard']
25	25	[('my card payment', -0.9736076574772596)]	['You can use it anywhere that accepts Mastercard', 'How can I fix my contactless?']
25	25	[('been declined', -0.9624169953167439)]	['My contactless is non-functional', 'How can I fix my contactless?']
25	25	[('my payment', -0.9526211842894554), ('kept declining', -0.9553058929741383), ('is happening', -0.9562543034553528), ('my new card', -0.9654033351689577), ('What is happening', -0.9669053293764591)]	['You can use it anywhere that accepts Mastercard', 'My contactless is non-functional']
45	25	[('did not complete', -0.9891166090965271)]	"[""My refund isn't showing up on my statement"", ""Card payment didn't go through""]"
25	25	[('the shops', -0.940761623904109), ('of the shops', -0.9515147563070059), ('one of the shops', -0.9582385285757482)]	['How can I fix my contactless?', 'Why have I not received my PIN']
25	25	[('Card payment', -0.953246895223856), ('Card payment declined', -0.9584612436592579)]	['How can I fix my contactless?', 'You can use it anywhere that accepts Mastercard']
14	25	[('getting declined', -0.9119501868262887), ('my card', -0.9120426634326577), ('kept getting declined', -0.916451507480815), ('using my card', -0.916480952873826), ('it kept getting declined', -0.918948667938821)]	['My card is not working', 'Report stolen card']
25	25	[]	['Why is there an unknown card payment?', 'Where is my cash deposit in my balance?']
25	25	[('my payment', -0.9577754996716976), ('this card', -0.9602394923567772), ('several times', -0.961467906832695), ('declining my payment', -0.966826917603612), ('with this card', -0.969440471380949)]	['My contactless is non-functional', 'How can I fix my contactless?']
48	48	[('did transfer', -0.9705025125294924), ('is it', -0.9706249050796032)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
5	48	[('money transfer to show', -0.7944567687809467), ('to show', -0.8023566417396069), ('money transfer', -0.8038248531520367)]	"[""My identity hasn't been verified.  Can I use my account?"", 'Report stolen card']"
66	48	[('done yet', -0.7648959327489138)]	"[""My card don't work"", ""Transfer isn't working?""]"
48	48	[('a pending', -0.9684733506292105), ('have a pending', -0.9797623753547668), ('I have a pending', -0.9884736053645611)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('to process', -0.9688999466598034)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('its still', -0.9633087459951639)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	"[(""'s pending"", -0.9675873424857855), ('to process', -0.9682518877089024), ('how long', -0.9685974512249231), (""that 's pending"", -0.9781361930072308), ('take to process', -0.9787844829261303)]"	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('How long', -0.9679233059287071), ('for it', -0.968072447925806), ('the transfer', -0.9691633582115173), ('wait for it', -0.9790095221251249), ('to wait for it', -0.9874394778162241)]	['Report stolen card', 'please delete account']
48	48	[('still pending', -0.97045055963099), ('a transfer', -0.9715507980436087), ('its still pending', -0.9810472875833511), ('made a transfer', -0.9814916979521513)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	"[('so long', -0.9667904488742352), ('my transfer', -0.9676030166447163), ('quite a while', -0.9748063385486603), (""hasn 't it"", -0.9757038671523333), ('takes so long', -0.9757580142468214)]"	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('is pending', -0.9712762627750635), (' Mine', -0.9731079861521721), ('a transfer', -0.9734302330762148)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('an EU transfer', -0.8555584121495485)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('as pending', -0.9692329186946154), ('coming up as pending', -0.9882297962903976)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('just pending', -0.9530260097235441), ('help me', -0.9543085191398859), ('are correct', -0.9543205332010984), ('another country', -0.9556958898901939), ('My account details', -0.9639142770320177)]	['Report stolen card', 'I goofed up and used the wrong account.  Please help']
48	48	[('are correct', -0.9635710567235947), ('the account numbers', -0.9750271532684565), ('is still pending', -0.9761168453842402)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
66	48	"[(""isn 't available"", -0.9366490803658962), ('transferred money yesterday', -0.9373590759932995)]"	"[""The ATM wouldn't allow me to withdraw money"", 'The wrong exchange rate applied to my cash withdrawal']"
48	48	[('stay pending', -0.9662354439496994), ('a transfer', -0.9684785343706608)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
5	48	[('do transfer pend for', -0.8233205862343311)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
66	48	[('gone through yet', -0.6305176243185997)]	"[""The ATM wouldn't allow me to withdraw money"", 'Instruct me how to reset the passcode']"
66	48	[('go through', -0.5524318069219589)]	"[""Transfer isn't working?"", 'there were two of the same charge to my account']"
48	48	[('as pending', -0.9687345214188099), ('shows up as pending', -0.9879285870119929)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('for sure', -0.9677910916507244), ('done now', -0.9685726463794708), ('since forever', -0.9689908362925053), ('be done now', -0.9783092495054007), ('should be done now', -0.9861098593100905)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
35	48	[('go through', -0.7819918803870678)]	['there were two of the same charge to my account', 'Instruct me how to reset the passcode']
48	48	[('as pending', -0.969100458547473), ('the transfer', -0.9701618757098913), ('shows as pending', -0.9796841070055962)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
66	48	[('be completed', -0.9664332754909992)]	"[""Transfer isn't working?"", ""My card don't work""]"
48	48	[('P ending transfer', -0.9762176591902971)]	['Report stolen card', 'Declined, transfer not completed']
45	48	[('is still pending', -0.9921788848005235)]	"[""Transfer isn't working?"", ""Card payment didn't go through""]"
5	48	"[(""it doesn 't"", -0.8398861885070801), (""doesn 't"", -0.9078676253557205), ('to me', -0.9149240776896477)]"	"[""My identity hasn't been verified.  Can I use my account?"", ""Close down my account.  I don't like your service""]"
66	48	[('to be confirmed', -0.8733273521065712), ('be confirmed', -0.8753716312348843), ('take to be confirmed', -0.8758791573345661), ('a transfer', -0.8763451483100653)]	"['Instruct me how to reset the passcode', ""The ATM wouldn't allow me to withdraw money""]"
48	48	[('as pending', -0.9685901515185833), ('12 hours', -0.9689769819378853), ('listed as pending', -0.9776610918343067), ('12 hours ago', -0.9783418476581573)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	"[('say "" p ending', -0.9886159379966557)]"	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
67	48	[('a transfer', -0.5704170390963554), ('to pend', -0.5713262259960175)]	"[""My identity hasn't been verified.  Can I use my account?"", 'Report stolen card']"
48	48	[('how long', -0.962202001363039), ('be pending', -0.962511844933033), ('my transfer', -0.9645701851695776)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('are correct', -0.9573087207973003), ('too long', -0.9592491202056408), ('this long', -0.962194100022316), ('My transfer', -0.963536873459816), ('another country', -0.9660447780042887)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
5	48	[]	"[""My identity hasn't been verified.  Can I use my account?"", ""Close down my account.  I don't like your service""]"
48	48	[('the payment', -0.9369701445102692), ('a fee', -0.9372885823249817), ('pending the payment', -0.9431937290355563), ('is due today', -0.9436110546812415), ('charged a fee', -0.9436643328517675)]	['Report stolen card', 'Cancel Transaction']
48	48	[('a money transfer', -0.9066405892372131)]	"[""My identity hasn't been verified.  Can I use my account?"", 'Report stolen card']"
66	48	[('gone through yet', -0.5688606277108192)]	"['Instruct me how to reset the passcode', ""The ATM wouldn't allow me to withdraw money""]"
48	48	[('be pending', -0.9659005217254162), ('could still be pending', -0.9829561607912183)]	"['Report stolen card', ""My identity hasn't been verified.  Can I use my account?""]"
48	48	[('to show', -0.5443412717431784), ('a money transfer', -0.5521092163398862)]	"[""My identity hasn't been verified.  Can I use my account?"", 'Report stolen card']"
55	55	[('my account', -0.9951531914994121)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('an account', -0.9648317722603679), ('do you', -0.9654377140104771), ('the future', -0.9655835852026939), ('close an account', -0.9682983922539279), ('in the future', -0.9686371302232146)]	"[""I'm still waiting for the top-up!"", ""Close down my account.  I don't like your service""]"
55	55	[('be deleted', -0.9943291605450213), ('to be deleted', -0.9976586020202376), ('needs to be deleted', -0.9983901457453612)]	['Help me terminate and close my account', 'I am locked out from entering my pin']
55	55	[('my account', -0.9948934996500611)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('to take', -0.9952256041578948), ('my account', -0.9952323376201093), ('close my account', -0.9986871817382053), ('to close my account', -0.9994370043132221)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	"[(""'ve had"", -0.9945824514143169), ('this account', -0.9948319513350725), (""I 've had"", -0.9981980447191745), ('quit this account', -0.9983257185667753), ('to quit this account', -0.9991588596021757)]"	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('right now', -0.9950852049514651)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('close my', -0.9946596529334784), ('to close my', -0.998609111411497)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('to delete', -0.9948530527763069), ('with you', -0.9951295065693557), ('how to delete', -0.9985596621409059)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9947017710655928), ('delete my account', -0.9985705963335931), ('to delete my account', -0.9994605600513751)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9948748289607465), ('this company', -0.9954797918908298), ('delete my account', -0.9986317697912455), ('to delete my account', -0.999471885850653)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9950504121370614), ('your company', -0.9953390858136117), ('Delete my account', -0.9987519389833324)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9948194869793952), ('close my account', -0.9986185986781493), ('to close my account', -0.9994945742801065)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9948358116671443), ('is terrible', -0.9949993146583438), ('delete my account', -0.9986187086906284)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.995197216514498), ('This company', -0.9953450644388795), ('is bad', -0.9953780164942145), ('delete my account', -0.9987793839536607), ('please delete my account', -0.9994956373702735)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9940539160743356), ('to par', -0.9941568372305483), ('your services', -0.9941661269403994), ('delete my account', -0.9971519588143565), ('up to par', -0.9972021067515016)]	['Help me terminate and close my account', 'I am locked out from entering my pin']
55	55	[('my account', -0.9949039509519935), ('deleting my account', -0.998469241487328), ('in deleting my account', -0.9992525201378157)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9954158384352922), ('this company', -0.9957625102251768), ('terminate my account', -0.9987387720611878), ('of this company', -0.998882366286125), ('to terminate my account', -0.9994470140663907)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('this account', -0.9954729699529707), ('Delete this account', -0.9988931133411825)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9950419431552291), ('of my account', -0.9986161646666005)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	"[('my account', -0.9948195107281208), ('delete my account', -0.9986316268332303), (""isn 't good"", -0.9986380976624787), ('to delete my account', -0.9994807662878884)]"	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9949855152517557)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my accounts', -0.9947861093096435), ('your company', -0.9951002709567547), ('delete my accounts', -0.9985526378732175), ('with your company', -0.998705945967231), ('to delete my accounts', -0.9994504830538062)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9951912104152143), ('your company', -0.995562790427357), ('the service', -0.9957342222332954), ('from your company', -0.9988366609322838)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9947931510396302), ('terminate my account', -0.9986642501316965), ('Please terminate my account', -0.9994803406880237)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.995753227500245), ('this damn company', -0.9989505836274475), ('close out my account', -0.9993898436732707)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9954839418642223), ('your service', -0.9957360322587192), ('with your service', -0.9988994643790647)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9946835562586784), ('delete my account', -0.9985455815913156), ('Please delete my account', -0.9993927756731864)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9952282886952162), ('is terrible', -0.9956818604841828), ('Delete my account', -0.9987379197846167)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9953376448247582), ('my account deleted', -0.9983494015177712)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9945322652347386), ('this app', -0.9948524949140847), ('of my account', -0.9984006277518347), ('rid of my account', -0.9993198006268358)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9947059690020978)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9951897440478206), ('delete my account', -0.9986990026081912)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9953974620439112), ('you provide', -0.9954006522893906), ('the service', -0.9956379430368543), ('close my account', -0.9987992205424234), ('to close my account', -0.9994642529345583)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9942654510959983), ('of my account', -0.9980452638119459)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.994730157777667), ('your services', -0.9949106839485466), ('delete my account', -0.9983956170035526), ('your services useful', -0.9984483426669613)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.994809306692332), ('for me', -0.9950508987531066), ('this company', -0.9950559106655419), ('delete my account', -0.9986341918120161), ('working for me', -0.9986820736667141)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	"[('my account', -0.995358822401613), (""'re providing"", -0.9955897014588118), ('the service', -0.9956075572408736), ('delete my account', -0.998678530973848), (""you 're providing"", -0.9986890518921427)]"	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.9952960084192455), ('close my account', -0.998747076257132), ('to close my account', -0.9994661503733369)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
55	55	[('my account', -0.995431792922318), ('terminate my account', -0.9988090014085174)]	['Help me terminate and close my account', 'Your service is bad.  Close my account']
18	18	[('my card', -0.9940286525525153)]	['Help me terminate and close my account', 'What is your check-cashing policy?']
18	18	[('the machine', -0.9069104609079659), ('from the machine', -0.9094135892228223)]	['how come my transfer declined', 'Set a new PIN please']
0	18	"[('retrieving money', -0.9754485758021474), ('my card', -0.975873795337975), ('was retrieving money', -0.9817372797988355), (""wouldn 't remove"", -0.9818089995533228)]"	['when should I receive my refund', 'are there age requirements']
18	18	[('need one', -0.9897441589273512), ('my card', -0.9900294479448348), ('swallowed my card', -0.992526569229085)]	['how come my transfer declined', 'Where do you get those exchange rates?']
18	18	[('my card', -0.9921135953627527), ('the ATM', -0.9922315673902631), ('pulled it in', -0.9968166545731947), ('has pulled it in', -0.9981130618834868)]	['how come my transfer declined', 'help my money isnt showing up']
18	18	[('took my', -0.9944654568098485), ('At m', -0.9946975517086685), ('At m took my', -0.9981703074736288)]	['Help me terminate and close my account', 'What is your check-cashing policy?']
18	18	[('the machine', -0.992961906362325), ('from the machine', -0.9973752129590139), ('my ATM card', -0.9973753107478842), ('back from the machine', -0.9983693866670365)]	['how come my transfer declined', 'help my money isnt showing up']
18	18	[('at m', -0.9934235927648842), ('my card', -0.9938506074249744), ('ate my card', -0.9975661458447576)]	['What countries are you issuing cards for?', 'Where do you get those exchange rates?']
18	18	[('the card', -0.9927501124329865)]	['how come my transfer declined', 'Help me terminate and close my account']
18	18	[('the damn ATM', -0.9969056788831949), ('of the damn ATM', -0.9978088679345092)]	['Set a new PIN please', 'Tell me how to setup a new PIN']
18	18	[('my card', -0.9934405577369034), ('at m', -0.9937371239066124), ('give my card back', -0.9984056433750084)]	['how come my transfer declined', 'What countries are you issuing cards for?']
41	18	[]	['Set a new PIN please', 'Tell me how to setup a new PIN']
18	18	[('my card', -0.9936791048385203), ('stole my card', -0.9975186398951337)]	['What countries are you issuing cards for?', 'Where do you get those exchange rates?']
18	18	[('my card', -0.9919869359582663), ('Metro bank', -0.9929414954967797), ('swallowed my card', -0.9967838586308062), ('get it back', -0.9968064969871193)]	['What countries are you issuing cards for?', 'how come my transfer declined']
26	18	[('to do', -0.8962442334741354), ('got stuck', -0.8973050564527512), ('My ATM', -0.8977234270423651), ('what to do', -0.9000815581530333), ('sure what to do', -0.9072073362767696)]	['how come my transfer declined', 'What flat currencies do you use for holding and exchanges']
18	18	[('my card', -0.9934352482669055), ('ate my card', -0.9978108401410282)]	['What countries are you issuing cards for?', 'how come my transfer declined']
18	18	[('my card', -0.9927897397428751)]	['how come my transfer declined', 'Help me terminate and close my account']
18	18	[('my card', -0.9927819492295384), ('an ATM', -0.993081103079021), ('by an ATM', -0.996782015543431), ('get my card back', -0.9974879985093139), ('confiscated by an ATM', -0.9974965211440576)]	['Help me terminate and close my account', 'how come my transfer declined']
18	18	[('my card', -0.9934267578646541), ('ate my card', -0.9977509605232626)]	['Help me terminate and close my account', 'how come my transfer declined']
18	18	[('has my', -0.9928764686919749)]	"[""My password doesn't work"", ""My card payment didn't work""]"
18	18	[('my card', -0.9937506401911378), ('ate my card', -0.9979186153504997)]	['Help me terminate and close my account', 'how come my transfer declined']
18	18	[('my card', -0.9922215137630701)]	['how come my transfer declined', 'help my money isnt showing up']
18	18	[('Help me', -0.9920558077283204), ('the ATM', -0.9920580568723381), ('of the ATM', -0.996037536941003), ('out of the ATM', -0.9967636533692712)]	['how come my transfer declined', 'What countries are you issuing cards for?']
18	18	[('a problem', -0.9919512909837067), ('my card', -0.9921767422929406), (' The ATM', -0.995676446473226), ('stole my card', -0.9957705126143992)]	['What countries are you issuing cards for?', 'how come my transfer declined']
18	18	[('my card', -0.9930307706817985), ('swallow my card', -0.9969600568874739)]	['What countries are you issuing cards for?', 'What countries do your accounts support?']
18	18	[('the ATM', -0.9934990759938955), ('by the ATM', -0.9971919499803334), ('taken by the ATM', -0.9979275568330195)]	['Help me terminate and close my account', 'What is your check-cashing policy?']
18	18	[('my card', -0.993629299569875), (' The', -0.9937348887324333), ('at m', -0.9939215513877571), ('my card back', -0.9974649453070015)]	['how come my transfer declined', 'What countries are you issuing cards for?']
18	18	[('my card', -0.9916149857454002), ('a new one', -0.993840865266975), ('swallowed my card', -0.9939410401857458), ('need a new one', -0.9943061014128034)]	['Set a new PIN please', 'how come my transfer declined']
18	18	[('a ATM', -0.9736627389211208), ('from a ATM', -0.9764969928073697)]	['how come my transfer declined', 'Set a new PIN please']
18	18	[('the ATM', -0.9924524370580912), ('can I do', -0.996682386379689), ('in the ATM', -0.9967539875069633), ('stuck in the ATM', -0.9977952047775034)]	['Tell me how to setup a new PIN', 'Set a new PIN please']
18	18	[('my card', -0.9912176807411015), ('getting cash', -0.9920426602475345), ('get my card back', -0.9970624640118331)]	"['how come my transfer declined', ""There's an unauthorized cash withdraw""]"
