predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('of the German flag', 0.0002327561378479004), ('the German flag', 0.00022286176681518555)]	['Who is Nicolo Paganini ?', 'Who is the Antichrist ?']
2	2	[('the Moul', -0.0002735257148742676), ('in Rouge', -0.00038951635360717773)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
4	4	[('on the Black Sea', 0.000141143798828125), ('the Black Sea', 0.00012362003326416016)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
5	5	[('of silver', 5.745887756347656e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
1	1	[('use in Brazil', 0.0003361701965332031), ('in Brazil', -0.0006641149520874023)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
2	2	[('pathogen s', -0.0011879801750183105)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('mad cow disease', 9.262561798095703e-05), ('mad cow', -0.0003540515899658203)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
1	1	[('high in zinc', 0.00016129016876220703), ('in zinc', 1.9669532775878906e-05)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
5	5	[('enter the union', 3.898143768310547e-05), ('the union', 3.7550926208496094e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
4	4	[]	['Name the Islamic counterpart to the Red Cross', 'Who was Thucydides ?']
2	2	[('are ethics', -0.0005317330360412598)]	['How many years is Johnnie Walker Black Label aged ?', 'At what age did Rossini stop writing opera ?']
0	0	[('stand for', -0.00028884410858154297)]	['What is a person called that likes fire ?', 'What is a person called that likes fire ?']
2	2	[('is an annuity', 0.00013875961303710938), ('an annuity', -0.0007210373878479004)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
1	1	[('is turquoise', 0.00023299455642700195)]	['What 2th-century fictional character attends Pencey Prep School ?', 'Who is the Pope ?']
3	3	[('in an automobile', 1.6689300537109375e-05), ('to his inauguration', 1.6689300537109375e-05), ('an automobile', 1.6570091247558594e-05), ('his inauguration', 1.6570091247558594e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
5	5	[('the youngest president', 1.4901161193847656e-05), ('of the United States', 1.4901161193847656e-05), ('the United States', 1.4901161193847656e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'How many years is Johnnie Walker Black Label aged ?']
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
2	2	[('is a panic disorder', 6.61611557006836e-05), ('a panic disorder', 1.9550323486328125e-05)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
2	2	[('is a  carcinogen', 8.785724639892578e-05), ('a  carcinogen', 4.9591064453125e-05)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
1	1	[]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
2	2	[]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('die - cast', 0.00010251998901367188)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('is my opia', 0.00011932849884033203), ('my opia', -0.0006300210952758789)]	['How many years is Johnnie Walker Black Label aged ?', 'At what age did Rossini stop writing opera ?']
5	5	[('in New York', 1.621246337890625e-05), ('sales tax', 1.430511474609375e-05), ('New York', 1.430511474609375e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'How many years is Johnnie Walker Black Label aged ?']
5	5	[('what percentage', 0.00041615962982177734)]	"['How many furlongs are there in a mile-and-a-quarter recetrack ?', ""What wrestling star became `` The Incredible Hulk '' ?""]"
4	4	[('in the world', 4.982948303222656e-05), ('the world', -0.0004353523254394531), ('fourth highest', -0.0004648566246032715)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", 'Who wrote the Bible ?']"
1	1	[]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
5	5	[]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
0	0	[('stand for', -0.0005394220352172852), ('the acronym', -0.000556647777557373)]	['What is a person called that likes fire ?', 'What is a person called that likes fire ?']
5	5	[('the Columbia River', 2.6464462280273438e-05), ('in miles', 2.5391578674316406e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
4	4	"[("" ' s"", 0.0001176595687866211), ('The Star ', 0.000102996826171875), ('The Star', -0.0008707642555236816)]"	['Who was Thucydides ?', 'Who is the Antichrist ?']
2	2	[('is carbon dioxide', 0.00013017654418945312), ('carbon dioxide', -0.0002867579460144043)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
4	4	[]	['Name the Islamic counterpart to the Red Cross', 'Who was Thucydides ?']
5	5	[]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
2	2	[('is metabolism', -0.0005353093147277832)]	"['How many years is Johnnie Walker Black Label aged ?', ""What 's the difference between sleet and freezing rain ?""]"
3	3	[('Laugh - In', 4.494190216064453e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
1	1	[('cigarettes made of', 0.00015842914581298828), ('made of', 5.5670738220214844e-05)]	['Who is the Pope ?', 'Who is Nicolo Paganini ?']
4	4	[('the capital', -0.00011104345321655273), ('of Zimbabwe', -0.00015550851821899414)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
0	0	[('stand for', -0.00028210878372192383)]	['What is a person called that likes fire ?', 'What is a person called that likes fire ?']
1	1	[('of Michigan', 4.26173210144043e-05)]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
2	2	[('semiconductor s', -0.000602424144744873)]	"[""What 's the difference between sleet and freezing rain ?"", 'At what age did Rossini stop writing opera ?']"
2	2	[('nuclear power', -0.00046956539154052734)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('is a tsunami', 0.00010025501251220703), ('a tsunami', -0.0006760954856872559)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
3	3	[('from state of Texas', 1.9073486328125e-05), ('state of Texas', 1.9073486328125e-05), ('the armed forces committee', 1.9073486328125e-05), ('of Texas', 1.8835067749023438e-05), ('armed forces', 1.8835067749023438e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
3	3	[('in 1913', 9.191036224365234e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
5	5	[]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
4	4	[]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('Lind berg h', 6.4373016357421875e-06), ('across the Atlantic', -0.00044292211532592773), ('the plane', -0.0038298368453979492), ('the Atlantic', -0.00844639539718628)]	['Who is Nicolo Paganini ?', 'Who is the Antichrist ?']
2	2	[('is genocide', -0.000624239444732666)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
4	4	[('is Argentina on', 0.000148773193359375)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
4	1	[('the late eighth century', 0.0008797645568847656), ('by Vikings', -0.01922154426574707)]	['Who is the Antichrist ?', 'Who was Thucydides ?']
2	2	[('is an earthquake', 0.00010895729064941406), ('an earthquake', -0.0006690621376037598)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
4	4	[]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
2	2	[('are enzymes', -0.0008186101913452148)]	"['How many years is Johnnie Walker Black Label aged ?', ""What 's the difference between sleet and freezing rain ?""]"
3	3	[('discovered oxygen', 0.00011515617370605469)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
2	2	[(' mash', -0.0005827546119689941)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
1	1	[('at Louisiana State University', 0.00022345781326293945), ('to the Tiger', 0.00016647577285766602), ('Louisiana State University', 0.00013214349746704102), ('the Tiger', -0.0016025900840759277), ('Louisiana State', -0.0021948814392089844)]	['Who is Nicolo Paganini ?', 'Who is the Antichrist ?']
4	4	[]	['Name the Islamic counterpart to the Red Cross', 'Who was Thucydides ?']
3	3	[('reach the North Pole', 4.565715789794922e-05), ('the North Pole', 4.565715789794922e-05)]	"['What North American city sprouts the most parking meters ?', ""What wrestling star became `` The Incredible Hulk '' ?""]"
2	2	[('is an ulcer', 9.85860824584961e-05), ('an ulcer', -0.0008307695388793945)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[(' vert igo', 0.00012993812561035156)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[]	['How many years is Johnnie Walker Black Label aged ?', 'At what age did Rossini stop writing opera ?']
5	5	[('of summer', 5.555152893066406e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
0	0	[('the abbreviation', -2.467632293701172e-05), ('SO S', -3.62396240234375e-05)]	['Who told all in Ball Four ?', 'What two countries are separated by the Bering Strait ?']
1	1	[('in Britain', 0.0004507303237915039)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
3	3	[]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
1	1	[('the  trop osphere', 0.00032806396484375)]	['Who is Nicolo Paganini ?', 'Who is the Antichrist ?']
4	4	[('the most water pollution', 0.00010144710540771484)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('for elephant', 0.0001023411750793457)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
3	3	[('her role', 7.486343383789062e-05), ('the movie', 7.486343383789062e-05), (' Gypsy', 7.486343383789062e-05)]	"[""Who directed `` Jaws '' ?"", ""What wrestling star became `` The Incredible Hulk '' ?""]"
1	1	[('of hunting dog', 0.00016760826110839844), ('Beverly Hill', 6.687641143798828e-05), ('hunting dog', 5.7578086853027344e-05)]	"[""What 's the singular of dice ?"", ""What 's the slowest Olympic swimming stroke ?""]"
4	4	[('on Earth', -0.0011115670204162598)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
3	3	[('the Nobel Prize', 6.186962127685547e-05), ('in literature', 6.175041198730469e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
1	1	[('get the color pink', 0.00011241436004638672), ('to be mixed', 0.000110626220703125), ('the color pink', 0.000110626220703125), ('be mixed', -4.0531158447265625e-05), ('the color', -5.054473876953125e-05)]	"['What 2th-century fictional character attends Pencey Prep School ?', ""What wrestling star became `` The Incredible Hulk '' ?""]"
1	1	[('in Japan', 8.07642936706543e-05), ('most popular', 2.86102294921875e-06)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
1	1	[('in baking soda', 0.00026530027389526367), ('baking soda', 0.00010341405868530273)]	"[""What 's the singular of dice ?"", 'Who is Nicolo Paganini ?']"
5	5	[('Thomas Jefferson', 5.6743621826171875e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
5	5	[('should a refrigerator be', 4.1365623474121094e-05), ('a refrigerator', 3.9696693420410156e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'How many years is Johnnie Walker Black Label aged ?']
5	5	[('the telephone', 5.53131103515625e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
1	1	[]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
4	4	[('in the United States', 0.00010728836059570312), ('the United States', -0.0002257823944091797)]	['Who is the Antichrist ?', 'Who is Samuel Pickering ?']
2	2	[('is schizophrenia', -0.0006153583526611328)]	"['How many years is Johnnie Walker Black Label aged ?', ""What 's the difference between sleet and freezing rain ?""]"
2	2	[]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
1	3	[('Jesse Jackson', -0.25435084104537964)]	['Who is the Pope ?', 'Who is Nicolo Paganini ?']
4	4	[('in Utah', -0.000615239143371582)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
4	4	[('the Cat skill Mountains', 4.2438507080078125e-05), ('which state', -0.00014215707778930664), ('Cat skill', -0.0001551508903503418)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('backwards and forward', 0.0002289414405822754)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
2	2	[('pediatrician s', -0.00026047229766845703)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
3	3	[('Benton ville', 7.712841033935547e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
2	2	[('solar cells', -0.0004004836082458496)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('is compound ed interest', 7.05718994140625e-05), ('compound ed interest', 5.9485435485839844e-05)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
2	2	[('cap ers', -0.0009503960609436035)]	['How many years is Johnnie Walker Black Label aged ?', 'At what age did Rossini stop writing opera ?']
2	2	[('is an anti gen', 0.00015974044799804688), ('an anti gen', 0.00011587142944335938)]	['How many years is Johnnie Walker Black Label aged ?', 'At what age did Rossini stop writing opera ?']
1	1	[('does Luxembourg use', 0.00031757354736328125)]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
5	5	[('the population', 2.276897430419922e-05), ('of Venezuela', 2.276897430419922e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
1	1	[('bullet proof vest s', 0.0001748204231262207), ('of  polymer', 0.00017029047012329102), (' polymer', -0.00011169910430908203), ('bullet proof', -0.00018078088760375977)]	"[""What 's the singular of dice ?"", ""What 's the slowest Olympic swimming stroke ?""]"
1	1	[('does Argentina use', 0.0003986954689025879)]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
2	2	[('is a thermometer', 0.00015753507614135742), ('a thermometer', -0.0004856586456298828)]	"[""What 's the difference between sleet and freezing rain ?"", 'How many years is Johnnie Walker Black Label aged ?']"
4	4	[('has the largest population', 7.045269012451172e-05), ('the largest population', 6.818771362304688e-05)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('are cricket s', 0.0002434849739074707), ('cricket s', 5.745887756347656e-05)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
4	4	[('the Statue of Liberty', 4.57763671875e-05), ('New York', -9.28640365600586e-05), ('of Liberty', -9.799003601074219e-05), ('the Statue', -0.00011014938354492188)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('sent into space', 0.00024896860122680664), ('into space', -0.00016438961029052734)]	['Who is Nicolo Paganini ?', 'Who is the Antichrist ?']
1	1	[('of pure carbon', 0.00013017654418945312), ('a form', -3.337860107421875e-06), ('pure carbon', -3.1113624572753906e-05)]	"[""What 's the singular of dice ?"", 'Who is Nicolo Paganini ?']"
1	1	[('in a fluorescent bulb', 7.784366607666016e-05), ('a fluorescent bulb', 7.712841033935547e-05), ('What kind', 4.76837158203125e-06), ('of gas', -2.384185791015625e-07)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
4	4	[('Rowe  , Italy', 0.00016748905181884766)]	['Name the Islamic counterpart to the Red Cross', 'Who was Thucydides ?']
4	4	[('to the West', 7.18832015991211e-05), ('the West', -0.00014895200729370117), ('The Gateway', -0.00016075372695922852)]	['Who was Thucydides ?', 'Name the Islamic counterpart to the Red Cross']
5	5	[('is the moon', 2.9206275939941406e-05), ('the moon', 2.8133392333984375e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
4	1	[('natural gas', -0.8198574632406235), ('of natural gas', -0.8967045620083809)]	['Who is the Antichrist ?', 'Name the Islamic counterpart to the Red Cross']
1	1	[('his historic 1961 flight', 0.00015807151794433594), ('what spacecraft', 2.384185791015625e-07)]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
2	2	[(' pec tin', 0.000447690486907959)]	['At what age did Rossini stop writing opera ?', 'How many years is Johnnie Walker Black Label aged ?']
1	1	[('to remove wallpaper', 0.00010657310485839844), ('remove wallpaper', -0.00034415721893310547)]	"['Who is Nicolo Paganini ?', ""What 's the singular of dice ?""]"
5	5	[('the  Titanic', 1.0967254638671875e-05), ('start on its journey', 1.0967254638671875e-05), ('on its journey', 1.0967254638671875e-05), ('its journey', 9.417533874511719e-06)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
5	5	[('of an apple', 2.4199485778808594e-05), ('an apple', 2.3365020751953125e-05), ('is water', 2.3365020751953125e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
3	3	[('of the US', 3.981590270996094e-05), ('the US', 3.981590270996094e-05)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""Who directed `` Jaws '' ?""]"
1	1	[('they use in Zambia', 0.0015637874603271484), ('use in Zambia', 0.0013096928596496582), ('in Zambia', -0.002991318702697754)]	"[""What wrestling star became `` The Incredible Hulk '' ?"", ""What 's the difference between sleet and freezing rain ?""]"
5	5	[('in a mile', 2.086162567138672e-05), ('How many', 1.990795135498047e-05), ('a mile', 1.990795135498047e-05)]	['How many furlongs are there in a mile-and-a-quarter recetrack ?', 'What was the occupation of Mandy Rice-Davies ?']
1	1	[('of October', 0.000245511531829834)]	['Who is Nicolo Paganini ?', 'Who is the Pope ?']
2	2	[]	['At what age did Rossini stop writing opera ?', 'How many years is Johnnie Walker Black Label aged ?']
